,,01940,Pflügen,9773,20611,Irschen
,,01688,Pflugern,9556,20515,Liebenfels
,,01658,Pflugern,9300,20527,St. Veit an der Glan
,2019-12-04,06010,Pfoisau,3281,32006,Oberndorf an der Melk
,,13811,Pfongau,5202,50324,Neumarkt am Wallersee
,,16531,Pfons,6143,70370,Matrei am Brenner
,,05136,Pfösing,2122,31655,Wolkersdorf im Weinviertel
,,03498,Pframa,2305,30813,Eckartsau
,,16745,Pfunds,6542,70617,Pfunds
,,12933,Philippsberg,4690,41736,Schlatt
,,16746,Pians,6551,70618,Pians
,,16162,Piber,"8572, 8582, 8580",61631,Köflach
,,09964,Piberbach,4533,41018,Piberbach
,,16194,Piberegg,"8580, 8572, 8593",61626,Bärnbach
,,16195,Piberegg Rollsiedlung,8572,61626,Bärnbach
,,08467,Piberschlag,4271,40618,St. Oswald bei Freistadt
,,11311,Piberschlag,4184,41628,Vorderweißenbach
,,10821,Piberstein,4184,41345,Helfenberg
,,14400,Picheldorf,8600,62139,Bruck an der Mur
,2009-07-08,12015,Pichl,3335,41522,Weyer
,,09057,Pichl,4716,40811,Hofkirchen an der Trattnach
,2021-12-31,14137,Pichl,5671,50602,Bruck an der Großglocknerstraße
,,13594,Pichl,5441,50201,Abtenau
,,09752,Pichl,4575,40915,Roßleithen
,,15836,Pichl,"8970, 8973, 8974",61265,Schladming
,,08055,Pichl,4083,40505,Haibach ob der Donau
,,15345,Pichl,8755,62032,Sankt Peter ob Judenburg
,,14080,Pichl,5571,50503,Mariapfarr
,,15841,Pichl,8984,61255,Bad Mitterndorf
,,12912,Pichl,4690,41733,Rutzenham
,,12482,Pichl,4892,41708,Fornach
,,05353,Pichl,"2852, 2871",31848,Zöbern
,,15387,Pichl,8715,62046,Sankt Margarethen bei Knittelfeld
,,15432,Pichla,8413,61001,Allerheiligen bei Wildon
,,14711,Pichla,"8353, 8344",62332,Kapfenstein
,,16133,Pichla bei Radkersburg,"8493, 8355",62368,Tieschen
,,16137,Pichla bei Sankt Veit,"8423, 8481",61060,Sankt Veit in der Südsteiermark
,,16300,Pichl an der Raab,"8181, 8160",61729,Mitterdorf an der Raab
,,13496,Pichl bei Wels,4632,41816,Pichl bei Wels
,,08613,Pichlern,4822,40702,Bad Goisern am Hallstättersee
,2010-11-07,11981,Pichlern,"4522, 4523",41516,Sierning
,,00743,Pichlern,9562,21005,Himmelberg
,,14443,Pichl-Großdorf,8612,62148,Tragöß-Sankt Katharein
,,15333,Pichlhofen,8756,62026,Sankt Georgen ob Judenburg
,,15293,Pichling,8741,62048,Weißkirchen in Steiermark
,,02964,Pichling,9431,20913,St. Andrä
,,16163,Pichling bei Köflach,"8580, 8591",61631,Köflach
,,16210,Pichling bei Mooskirchen,8561,61633,Söding-Sankt Johann
,,14482,Pichling bei Stainz,"8510, 8511",60350,Stainz
,,04692,Pichlreit,3240,31521,Mank
,2010-11-07,04471,Pichlrotte,3184,31414,Türnitz
,,13019,Pichlwang,4850,41743,Timelkam
,,09986,Pichlwang,"4502, 4521",41020,St. Marien
,,12615,Pichlwang,4860,41713,Lenzing
,,08280,Pieberbach,4273,40606,Kaltenberg
,,08571,Pieberschlag,4263,40626,Windhaag bei Freistadt
,,04741,Pielach,3390,31524,Melk
,,04742,Pielachberg,3390,31524,Melk
,,05484,Pielachhaag,3386,31910,Hafnerbach
,,05501,Pielachhäuser,3384,31911,Haunoldstein
,2018-11-07,05445,Pielachleitengegend,3213,31906,Frankenfels
,,10242,Pierbach,4282,41122,St. Thomas am Blasenstein
,,08389,Pierbach,4282,40613,Pierbach
2009-01-01,,17631,Piereth,4920,41229,Schildorn
,,12483,Piereth,4890,41708,Fornach
,,12572,Piereth,4890,41710,Frankenmarkt
,,12595,Piesdorf,4851,41711,Gampern
,,14235,Piesendorf,5721,50616,Piesendorf
,,08985,Piesing,4682,40807,Geboltskirchen
,,12852,Piesing,4846,41730,Redlham
,,09770,Pieslwang,"4596, 4421",40920,Steinbach an der Steyr
,,09753,Pießling,4575,40915,Roßleithen
,,00220,Pilgersdorf,7441,10817,Pilgersdorf
,,08326,Pilgersdorf,4291,40609,Lasberg
,,10652,Pilgersham,4926,41227,St. Marienkirchen am Hausruck
,,10140,Pilgram,4323,41113,Münzbach
,,17021,Pill,6136,70921,Pill
,2006-12-31,16728,Piller,"6521, 6473",70604,Fließ
,,03885,Pillersdorf,2073,31052,Zellerndorf
,,05097,Pillichsdorf,2211,31642,Pillichsdorf
,,12872,Pilling,4845,41731,Regau
,,07331,Pimbach,"5131, 5132",40409,Geretsberg
,,07154,Pimberg,5252,40402,Aspach
,,11457,Pimingsdorf,4751,41405,Dorf an der Pram
,,13449,Pimming,4624,41815,Pennewang
,,11384,Pimpfing,4770,41402,Andorf
,,03927,Pingendorf,2094,31104,Drosendorf-Zissersdorf
,,15160,Pinggau,8243,62233,Pinggau
,,00293,Pinkafeld,7423,10918,Pinkafeld
,,04559,Pinnenhöfen,3122,31507,Dunkelsteinerwald
,,08743,Pinsdorf,"4812, 4810",40714,Pinsdorf
,,08744,Pinsdorfberg,4812,40714,Pinsdorf
,,13833,Pinswag,5151,50325,Nußdorf am Haunsberg
,,07261,Pippmannsberg,5142,40406,Eggelsberg
,,07844,Pirach,5120,40437,St. Pantaleon
,,07880,Pirat,5273,40440,St. Veit im Innkreis
,,10428,Pirath,4943,41210,Kirchdorf am Inn
,,07989,Pirath,4952,40446,Weng im Innkreis
,,16291,Pircha,"8200, 8063",61727,Ludersdorf-Wilfersdorf
,,09834,Pirchhorn,4483,41006,Hargelsberg
,,14769,Pirching am Traubenberg,8081,62385,Pirching am Traubenberg
,,16261,Pirching an der Raab,8200,61719,Hofstätten an der Raab
,,16396,Piregg,8190,61757,Birkfeld
,,00223,Piringsdorf,7373,10818,Piringsdorf
,,02235,Pirk,9852,20638,Trebesing
,,02965,Pirk,9433,20913,St. Andrä
,,00710,Pirk,9131,20409,Grafenstein
,,02174,Pirk,9871,20634,Seeboden am Millstätter See
,,02701,Pirk,9132,20806,Gallizien
,,02428,Pirk,"9232, 9581",20721,Rosegg
,,00959,Pirk,9064,20442,Magdalensberg
,,14961,Pirka,8151,60665,Hitzendorf
,,01507,Pirka,9312,20520,Mölbling
,,15002,Pirka,"8054, 8073",60669,Seiersberg-Pirka
,,01254,Pirkach,9371,20502,Brückl
,,02031,Pirkachberg,9842,20622,Mörtschach
,,02678,Pirkdorf,9143,20805,Feistritz ob Bleiburg
,,02163,Pirkeben,9753,20613,Kleblach-Lind
,,01879,Pirkeggen,9861,20642,Krems in Kärnten
,,06955,Pirkenreith,3911,32521,Rappottenstein
,,01602,Pirkfeld,9300,20523,St. Georgen am Längsee
,,14579,Pirkhof,"8511, 8562",60348,Sankt Stefan ob Stainz
,,14293,Pirtendorf,5724,50621,Stuhlfelden
,,14177,Pirzbichl,5771,50609,Leogang
,,00976,Pischeldorf,9130,20425,Poggersdorf
,,01058,Pischeldorf,9064,20442,Magdalensberg
,,10641,Pischelsdorf,4983,41226,St. Georgen bei Obernberg am Inn
,,03456,Pischelsdorf,"2434, 2435",30709,Götzendorf an der Leitha
,,06379,Pischelsdorf,3435,32141,Zwentendorf an der Donau
,,07766,Pischelsdorf am Engelbach,5233,40432,Pischelsdorf am Engelbach
,,16330,Pischelsdorf in der Steiermark,8212,61764,Pischelsdorf am Kulm
,,15655,Pisching,8775,61105,Kalwang
,,14355,Pischk,8600,62139,Bruck an der Mur
,,14356,Pischkberg,8600,62139,Bruck an der Mur
,,13183,Pisdorf,4671,41801,Aichkirchen
,,02823,Piskertschach,9122,20813,St. Kanzian am Klopeiner See
,,15529,Pistorf,"8452, 8443",61051,Gleinstätten
,,01581,Pisweg,9342,20508,Gurk
,,11080,Pitretsberg,4151,41325,Oepping
,,14541,Pitschgau,"8551, 8552",60345,Eibiswald
,,14601,Pitschgauegg,"8551, 8544",60347,Sankt Martin im Sulmtal
,,05247,Pitten,2823,31823,Pitten
,,15244,Pittermann,8254,62262,Wenigzell
,,13184,Pitting,4671,41801,Aichkirchen
,,06905,Pitzeichen,3664,32517,Martinsberg
,,12803,Pitzenberg,4690,41725,Pitzenberg
,,12804,Pitzenbergholz,4690,41725,Pitzenberg
,2018-11-07,10037,Pitzing,4342,41103,Baumgartenberg
,,06304,Pixendorf,3451,32120,Michelhausen
,,09875,Plaik,4484,41011,Kronstorf
,,06204,Plaika,3250,32017,Wieselburg-Land
,2013-05-06,04499,Plaika,"3253, 3252, 3373",31503,Bergland
,,04154,Plaimberg,3512,31303,Bergern im Dunkelsteinerwald
,,13682,Plain,5101,50303,Bergheim
,,12821,Plain,4891,41726,Pöndorf
,,13851,Plainfeld,5325,50328,Plainfeld
,,05473,Plambach,"3203, 3202",31909,Hofstetten-Grünau
,,05474,Plambacheck,3202,31909,Hofstetten-Grünau
,,16443,Plangeross,6481,70217,St. Leonhard im Pitztal
,,01772,Planitz,9344,20531,Weitensfeld im Gurktal
,,17496,Planitzen,9912,70704,Anras
,,04325,Plank am Kamp,3564,31355,Schönberg am Kamp
,,08659,Plankau,4802,40704,Ebensee am Traunsee
,,14043,Plankenau,5600,50418,Sankt Johann im Pongau
,,06233,Plankenberg,"3451, 3041",32131,Sieghartskirchen
,,11023,Plankenberg,4120,41321,Neufelden
,,04793,Plankenstein,3242,31551,Texingtal
,,15025,Plankenwarth,"8111, 8113",60641,Sankt Oswald bei Plankenwarth
,,17356,Planneralm,8953,61257,Irdning-Donnersbachtal
,,02127,Plappergassen,9833,20631,Rangersdorf
,,00776,Plaschischen,9074,20412,Keutschach am See
,2020-03-29,09724,Plaschlhof,4542,40910,Nußbach
,,01000,Plaß,9564,21007,Reichenau
,,03886,Platt,2051,31052,Zellerndorf
,2007-02-18,16932,Platten,6600,70816,Höfen
,2011-11-10,11947,Platten,4443,41510,Maria Neustift
,,16565,Platten,6410,70357,Telfs
,,01903,Platz,9853,20608,Gmünd in Kärnten
2007-01-01,,17532,Plazera,6741,80118,Raggal
,2019-12-04,04932,Pledichen,3281,32006,Oberndorf an der Melk
,,03848,Pleissing,2083,31016,Hardegg
,,04493,Pleißing,3661,31502,Artstetten-Pöbring
,,16373,Plenzengreith,8162,61763,Passail
,,14788,Plesch,8354,62387,Sankt Anna am Aigen
,,02146,Pleschberg,"9863, 9862",20632,Rennweg am Katschberg
,,00777,Plescherken,9074,20412,Keutschach am See
,,12332,Plesching,4040,41624,Steyregg
,,06848,Pleßberg,3631,32514,Kirchschlag
,,06439,Pleßberg,3851,32210,Kautzen
,,01972,Pleßnitz,9862,20642,Krems in Kärnten
,,03011,Plestätten,9473,20909,Lavamünd
,,08425,Plochwald,4263,40616,Sandl
,,10417,Plöck,4921,41209,Hohenzell
,,00414,Plöcken,9640,20307,Kötschach-Mauthen
,,11208,Plöcking,4114,41332,St. Martin im Mühlkreis
,,16792,Plon,9961,70709,Hopfgarten in Defereggen
,,00415,Plon,9640,20307,Kötschach-Mauthen
,,16844,Plone,9782,70718,Nikolsdorf
,,00815,Plöschenberg,9071,20414,Köttmannsdorf
,,05408,Plosdorf,3071,31903,Böheimkirchen
,,12751,Plötzenedt,4901,41722,Ottnang am Hausruck
,2019-02-28,16555,Plöven,6165,70356,Telfes im Stubai
,,01917,Pobersach,9761,20609,Greifenburg
,,02478,Pobersach,9710,20720,Paternion
,,04494,Pöbring,3661,31502,Artstetten-Pöbring
,,13523,Pochendorf,4642,41817,Sattledt
,2008-12-31,09690,Pochendorf,4550,40907,Kremsmünster
,,04801,Pöchlarn,3380,31533,Pöchlarn
,2010-11-07,05944,Pockau,3292,32001,Gaming
,,02279,Pöckau,9601,20702,Arnoldstein
,,01926,Pockhorn,9844,20610,Heiligenblut am Großglockner
,,01728,Pöckstein-Zwischenwässern,9341,20530,Straßburg
,,01603,Podeblach,9300,20523,St. Georgen am Längsee
,,00164,Podersdorf am See,7141,10718,Podersdorf am See
,,06365,Pöding,3042,32139,Würmla
,,00447,Podlanig,9620,20305,Hermagor-Pressegger See
,,00486,Podlanig,9652,20307,Kötschach-Mauthen
,,00318,Podler,7461,10926,Weiden bei Rechnitz
,,08670,Podrain,9142,20807,Globasnitz
,,11284,Pogendorf,4152,41338,Sarleinsbach
,,02870,Pogerschitzen,9133,20815,Sittersdorf
,,00977,Poggersdorf,9130,20425,Poggersdorf
,,06906,Poggschlag,3664,32517,Martinsberg
,,04816,Pöggstall,3650,31534,Pöggstall
,,02462,Poglantschach,9612,20719,Nötsch im Gailtal
,,06148,Pögling,3251,32008,Purgstall an der Erlauf
,,02480,Pogöriach,9710,20720,Paternion
,,02365,Pogöriach,9582,20711,Finkenstein am Faaker See
,,02336,Pogöriach,9500,20201,Villach
,,14429,Pogusch,"8625, 8642",62128,Sankt Lorenzen im Mürztal
,,14031,Pöham,"5452, 5500",50416,Pfarrwerfen
,,13048,Pohn,4841,41744,Ungenach
,,13049,Pohnedt,4841,41744,Ungenach
,,04028,Poigen,3580,31123,St. Bernhard-Frauenhofen
,,09102,Poing,4720,40812,Kallham
,,12541,Point,4873,41709,Frankenburg am Hausruck
2013-05-07,,17722,Point,4904,41704,Atzbach
,2015-09-30,08803,Point,4655,40720,Vorchdorf
,,11871,Point,4755,41430,Zell an der Pram
,,10971,Point,"4131, 4114",41314,Kirchberg ob der Donau
,,12573,Pointen,4890,41710,Frankenmarkt
,,00596,Poitschach,9560,21002,Feldkirchen in Kärnten
,,17437,Poitschach-Baracke,9560,21002,Feldkirchen in Kärnten
,,00597,Poitschachgraben,9560,21002,Feldkirchen in Kärnten
,,00744,Pojedl,9562,21005,Himmelberg
,,00595,Pökelitz,9560,21002,Feldkirchen in Kärnten
,,01180,Polan,9062,20421,Moosburg
,,01960,Polan,9815,20644,Reißeck
,,02871,Polena,9133,20815,Sittersdorf
,,14544,Pölfing,8544,60323,Pölfing-Brunn
,,02345,Politzen,9702,20710,Ferndorf
,,04715,Pölla,3240,31521,Mank
,,04835,Pölla,3654,31535,Raxendorf
,,02147,Pölla,9863,20632,Rennweg am Katschberg
,,04661,Pöllaberg,3241,31515,Kirnberg an der Mank
,,13872,Pöllach,5340,50330,Sankt Gilgen
,,02479,Pöllan,9710,20720,Paternion
,,00511,Pölland,9623,20316,St. Stefan im Gailtal
,,01941,Pölland,9773,20611,Irschen
,,14760,Pöllau,8341,62384,Paldau
,,15167,Pöllau,8225,62275,Pöllau
,,03392,Pöllau,2561,30614,Hernstein
,,14699,Pöllau,8091,62330,Jagerberg
,,16036,Pöllau am Greim,8843,61425,St. Peter am Kammersberg
,,16333,Pöllau bei Gleisdorf,8311,61716,Markt Hartmannsdorf
,,04864,Pöllendorf,3243,31539,St. Leonhard am Forst
,,00679,Pollenitz,9560,21002,Feldkirchen in Kärnten
,,07383,Pöllersberg,5144,40412,Handenberg
,,09189,Pollesbach,4712,40815,Michaelnbach
,,09306,Pollham,4710,40821,Pollham
,,09307,Pollhamerwald,4710,40821,Pollham
,,09532,Pollhamerwald,4710,40830,Tollet
,,12658,Pollhammeredt,4871,41716,Neukirchen an der Vöckla
,,03095,Pollheim,9411,20923,Wolfsberg
,,01420,Pölling,9314,20512,Kappel am Krappfeld
,,03070,Pölling,9433,20913,St. Andrä
,,02544,Pölling,9521,20724,Treffen am Ossiacher See
,,01729,Pölling,9341,20530,Straßburg
,,01145,Pölling,9560,21010,Steuerberg
,,01604,Pölling,9314,20523,St. Georgen am Längsee
,,16533,Pollingberg,6404,70342,Polling in Tirol
,,07782,Polling im Innkreis,4951,40433,Polling im Innkreis
,,16534,Polling in Tirol,6404,70342,Polling in Tirol
,,11124,Pollmannsdorf,4141,41327,Pfarrkirchen im Mühlkreis
,,15322,Pöls,8761,62043,Pöls-Oberkurzheim
,,15087,Pöls an der Wieserbahn,8504,60660,Dobl-Zwaring
,,14320,Pölsen,5723,50624,Uttendorf
,,08110,Polsenz,4070,40507,Hinzenbach
,,08181,Polsenz,4076,40510,St. Marienkirchen an der Polsenz
,,15323,Pölshof,8761,62043,Pöls-Oberkurzheim
,,08005,Polsing,4072,40501,Alkoven
,,09260,Polstergrub,4724,40817,Neukirchen am Walde
,,16091,Pölten,8493,62335,Klöch
,2010-11-07,05945,Polzberg,"3295, 3293, 3294",32001,Gaming
,2006-12-31,14799,Pölzengraben,"8341, 8083",62363,Sankt Stefan im Rosental
,,08986,Polzing,4682,40807,Geboltskirchen
2018-01-01,,17819,Pölzleiten,5204,50335,Straßwalchen
,,02702,Pölzling,9132,20806,Gallizien
,,07384,Polzwies,"5134, 5144",40412,Handenberg
,,11619,Pomedt,4752,41416,Riedau
,,04175,Pömling,3644,31553,Emmersdorf an der Donau
,2006-12-31,05915,Pömmern,3150,31947,Wilhelmsburg
,,09362,Pommersberg,4681,40823,Rottenbach
,,06480,Pommersdorf,3820,32216,Raabs an der Thaya
,,04817,Pömmerstall,3650,31534,Pöggstall
,,12822,Pöndorf,4891,41726,Pöndorf
,,14406,Pönegg,8605,62140,Kapfenberg
,,10215,Poneggen,4311,41118,Ried in der Riedmark
,,15222,Pongratzen,"8225, 8232",62268,Grafendorf bei Hartberg
,,14503,Pongratzen,8455,60345,Eibiswald
,,15079,Ponigl,8142,60656,Wundschuh
,,16386,Ponigl,8160,61751,Thannhausen
,,10418,Ponner,4921,41209,Hohenzell
,,10558,Ponneredt,4912,41218,Neuhofen im Innkreis
,,05543,Pönning,3141,31915,Kapelln
,,03059,Pontnig,9423,20914,St. Georgen im Lavanttal
,,11285,Poppen,4152,41338,Sarleinsbach
,,14773,Poppendorf,"8342, 8343",62380,Gnas
,,05630,Poppendorf,3385,31922,Markersdorf-Haindorf
,,02734,Poppendorf,9112,20808,Griffen
,,04716,Poppendorf,3240,31521,Mank
,,00092,Poppendorf im Burgenland,7561,10503,Heiligenkreuz im Lafnitztal
,,14574,Poppenforst,8542,60329,Sankt Peter im Sulmtal
,,01421,Poppenhof,9321,20512,Kappel am Krappfeld
,,09363,Poppenreith,4681,40823,Rottenbach
,,00885,Poppichl,9061,20418,Maria Saal
,,14617,Pörbach,"8552, 8551",60351,Wies
,,12596,Pöring,4851,41711,Gampern
,,01450,Pörlinghof,"9300, 9311",20534,Frauenstein
,,03823,Porrau,2013,31008,Göllersdorf
,2018-11-07,03212,Porstenberg,3350,30514,Haag
,,01059,Portendorf,9020,20442,Magdalensberg
,,02913,Pörtschach,9100,20817,Völkermarkt
,,00512,Pörtschach,9623,20316,St. Stefan im Gailtal
,,01375,Pörtschach am Berg,9063,20527,St. Veit an der Glan
,,00884,Pörtschach am Berg,9063,20418,Maria Saal
,,00962,Pörtschach am Wörther See,"9201, 9210, 9062",20424,Pörtschach am Wörther See
,,07767,Posching,5233,40432,Pischelsdorf am Engelbach
,,13323,Pöschlberg,4623,41808,Gunskirchen
,,08615,Posern,4822,40702,Bad Goisern am Hallstättersee
,,00886,Possau,9063,20418,Maria Saal
,,15972,Possegg,8653,62132,Stanz im Mürztal
,,04001,Posselsdorf,3753,31117,Pernegg
,,12448,Pössing,4880,41706,Berg im Attergau
,,15460,Pößnitz,8463,61054,Leutschach an der Weinstraße
,,16222,Postelgraben,"8200, 8211",61701,Albersdorf-Prebuch
,2016-12-13,12356,Pösting,4111,41626,Walding
,,12189,Pöstlingberg,4040,41609,Gramastetten
,,12285,Pöstlingberg,4048,41618,Puchenau
,,00448,Postran,9620,20305,Hermagor-Pressegger See
,,00367,Potschach,"9620, 9624",20305,Hermagor-Pressegger See
,,14386,Pötschach,"8605, 8641",62140,Kapfenberg
,,14387,Pötschen,8605,62140,Kapfenberg
,,08614,Pötschen,4822,40702,Bad Goisern am Hallstättersee
,,01942,Potschling,9773,20611,Irschen
,,00131,Pöttelsdorf,7025,10608,Pöttelsdorf
,,05753,Pottenbrunn,3140,30201,St. Pölten
,,03406,Pottendorf,2486,30626,Pottendorf
,,04598,Pöttendorf,3383,31513,Hürm
,,08820,Pöttenheim,4676,40801,Aistersheim
,,05098,Pottenhofen,2163,31653,Wildendürnbach
,,03409,Pottenstein,"2564, 2563",30627,Pottenstein
,,09290,Pötting,4720,40820,Pötting
,,10301,Pötting,4754,41201,Andrichsfurt
,,05251,Pottschach,2630,31839,Ternitz
,,05514,Pottschall,3454,31912,Herzogenburg
,,00134,Pöttsching,"7033, 7202",10609,Pöttsching
,,05502,Pottschollach,3384,31911,Haunoldstein
,,09230,Pötzenau,4723,40816,Natternbach
,,13324,Pötzlberg,4623,41808,Gunskirchen
,,06868,Pötzles,3623,32515,Kottes-Purk
,,09231,Pötzling,4723,40816,Natternbach
,,09399,Pötzling,4084,40824,St. Agatha
,,00151,Potzneusiedl,2473,10726,Potzneusiedl
,,04167,Povat,3622,31330,Mühldorf
,,04743,Pöverding,3390,31524,Melk
,,12992,Powang,4881,41741,Straß im Attergau
,,00598,Powirtschach,9560,21002,Feldkirchen in Kärnten
,,08091,Poxham,4081,40506,Hartkirchen
,,05103,Poysbrunn,2161,31644,Poysdorf
,,05104,Poysdorf,2170,31644,Poysdorf
,,14963,Präbach,"8063, 8302, 8301, 8200",60661,Eggersdorf bei Graz
,,15036,Präbichl,8102,60645,Semriach
,,11577,Prackenberg,4792,41413,Münzkirchen
,,11723,Prackenberg,4792,41420,St. Roman
,,16405,Pradl,6020,70101,Innsbruck
,,00680,Prägrad,9560,21002,Feldkirchen in Kärnten
,,10290,Pragtal,"4322, 4320",41126,Windhaag bei Perg
,,01440,Prailing,9373,20513,Klein St. Paul
,,02984,Praken,9413,20905,Frantschach-St. Gertraud
,,11798,Pram,4775,41426,Taufkirchen an der Pram
,,11385,Pram,4770,41402,Andorf
,,09336,Pram,4742,40822,Pram
,,16591,Prama,6353,70404,Going am Wilden Kaiser
,,09572,Prambacherholz,4730,40831,Waizenkirchen
,,08139,Prambachkirchen,4731,40508,Prambachkirchen
,,08860,Prambeckenhof,4722,40835,Peuerbach
,,09337,Pramberg,4742,40822,Pram
,,12542,Pramegg,4873,41709,Frankenburg am Hausruck
,,11676,Pramerdorf,4782,41418,St. Florian am Inn
,,10370,Pramerdorf,4922,41206,Geiersberg
,,10615,Pramet,4925,41223,Pramet
,,11677,Pramhof,4782,41418,St. Florian am Inn
,,06316,Pramhöf,4262,40610,Leopoldschlag
,,09028,Pramwald,4680,40809,Haag am Hausruck
,,08485,Prandegg,"4293, 4274",40619,Schönau im Mühlkreis
,,08447,Prandegg,4294,40617,St. Leonhard bei Freistadt
,,03862,Pranhartsberg,3714,31043,Sitzendorf an der Schmida
,,15403,Prankh,8733,62045,Sankt Marein-Feistritz
,,11386,Pranzen,4770,41402,Andorf
,,12436,Pranzing,4861,41705,Aurach am Hongar
,,17254,Prappernitze,9904,70731,Thurn
,,01146,Prapra,9560,21010,Steuerberg
,,15465,Prarath,8443,61051,Gleinstätten
,,15563,Praratheregg,8443,61032,Sankt Johann im Saggautal
,,16694,Praschberg,6346,70519,Niederndorferberg
,,00599,Praschig,9560,21002,Feldkirchen in Kärnten
,,15221,Prätis,8225,62275,Pöllau
,,09736,Pratsdorf,4643,40912,Pettenbach
,,08140,Prattsdorf,4731,40508,Prambachkirchen
,,11557,Pratztrum,4794,41411,Kopfing im Innkreis
,,10154,Pratztrum,4331,41114,Naarn im Machlande
,,10956,Präuer,4162,41313,Julbach
,,16271,Prebensdorf,8211,61762,Ilztal
,,17340,Prebl,"9462, 9461",20901,Bad St. Leonhard im Lavanttal
,,17341,Prebl,"9461, 9400",20923,Wolfsberg
,,16223,Prebuch,8211,61701,Albersdorf-Prebuch
,2008-12-31,08271,Prechtleinschlag,4193,40605,Hirschbach im Mühlkreis
,,08535,Prechtleinschlag,4193,40623,Waldburg
,,08572,Predetschlag,4263,40626,Windhaag bei Freistadt
,,14546,Preding,8504,60324,Preding
,,16281,Preding,"8160, 8181",61766,Weiz
,,01673,Predl,9300,20534,Frauenstein
,,16014,Predlitz,"8864, 8863",61445,Stadl-Predlitz
,,15388,Preg,"8715, 8714",62046,Sankt Margarethen bei Knittelfeld
,,17476,Pregart,"2842, 2813",32317,Lichtenegg
,,08400,Pregarten,4230,40614,Pregarten
,,08401,Pregartsdorf,4230,40614,Pregarten
,,15389,Preggraben,8715,62046,Sankt Margarethen bei Knittelfeld
,,01376,Preilitz,9063,20527,St. Veit an der Glan
,,03083,Preims,9412,20923,Wolfsberg
,,05271,Prein an der Rax,2651,31829,Reichenau an der Rax
,,01521,Preining,9363,20518,Metnitz
,,04253,Preinreichs,"3544, 3543",31321,Krumau am Kamp
,,06812,Preinreichs,3920,32508,Groß Gerungs
,,12823,Preinröth,4891,41726,Pöndorf
,,05272,Preinrotte,2651,31829,Reichenau an der Rax
,2006-12-31,03270,Preinsbach,3300,30502,Amstetten
,,08730,Preinsdorf,4694,40713,Ohlsdorf
,,03383,Preinsfeld,"2534, 2532",30613,Heiligenkreuz
,,05301,Preintal,2662,31836,Schwarzau im Gebirge
,,01961,Preisdorf,"9815, 9816",20644,Reißeck
,,07332,Preisenberg,5132,40409,Geretsberg
,,12873,Preising,4844,41731,Regau
,,12074,Preising,4203,41602,Altenberg bei Linz
,,03032,Preitenegg,9451,20911,Preitenegg
,,00816,Preliebl,9071,20414,Köttmannsdorf
,,03467,Prellenkirchen,2472,30719,Prellenkirchen
,,02025,Premersdorf,9813,20643,Lurnfeld
,2019-12-04,15069,Premstätten,8076,60653,Vasoldsberg
,,08573,Prendt,4263,40626,Windhaag bei Freistadt
,,14898,Prenning,"8122, 8121",60659,Deutschfeistritz
2022-01-01,,17850,Prenten,8954,61261,Mitterberg-Sankt Martin
,,15556,Prentern,8413,61055,Sankt Georgen an der Stiefing
,,15687,Prentgraben,8712,61111,Proleb
,,06720,Pressbaum,"3013, 3021, 3443, 3012, 3031",31951,Pressbaum
,,00372,Presseggen,"9620, 9615",20305,Hermagor-Pressegger See
,,00389,Presseggersee,9620,20305,Hermagor-Pressegger See
,,16334,Preßguts,8211,61762,Ilztal
,,01880,Pressingberg,9861,20642,Krems in Kärnten
,,11228,Pressleithen,4184,41334,St. Peter am Wimberg
,,10920,Preßleithen,4184,41345,Helfenberg
,,11242,Preßleithen,4184,41346,St. Stefan-Afiesl
,,06749,Pretrobruck,3925,32502,Arbesbach
,,07006,Prettles,3632,32528,Bad Traunstein
,,15936,Pretul,"8682, 8665",62116,Langenwang
,,15837,Preunegg,"8970, 8973",61265,Schladming
,,06380,Preuwitz,3454,32141,Zwentendorf an der Donau
,,02647,Pribelsdorf,9125,20803,Eberndorf
,,16110,Pridahof,8490,62376,Bad Radkersburg
,,16138,Priebing,8481,61060,Sankt Veit in der Südsteiermark
,,00567,Priedl,9065,20402,Ebenthal in Kärnten
,,10141,Priehetsberg,4323,41113,Münzbach
,,04346,Priel,3541,31343,Senftenberg
,,03140,Priel,"9400, 9431, 9411",20923,Wolfsberg
,,07927,Prielhof,5134,40442,Schwand im Innkreis
,,05254,Prigglitz,2640,31825,Prigglitz
,,01033,Prikalitz,9063,20418,Maria Saal
,,08616,Primesberg,4822,40702,Bad Goisern am Hallstättersee
,,06481,Primmersdorf,2095,32216,Raabs an der Thaya
,,07299,Primsing,5143,40407,Feldkirchen bei Mattighofen
,,10345,Prinsach,4906,41204,Eberschwang
,,04767,Prinzelndorf,3650,31534,Pöggstall
,,03521,Prinzendorf an der Zaya,"2185, 2184",30826,Hauskirchen
,,05756,Prinzersdorf,3385,31932,Prinzersdorf
,,00831,Pritschitz,"9210, 9201",20415,Krumpendorf am Wörthersee
,,10493,Probenzing,4941,41214,Mehrnbach
,,10358,Probenzing,4970,41205,Eitzing
,,02872,Proboj,9133,20815,Sittersdorf
,,03553,Probstdorf,2301,30821,Groß-Enzersdorf
,,03344,Prochenberg,3341,30543,Ybbsitz
,,01377,Projern,9300,20527,St. Veit an der Glan
,,15688,Proleb,8712,61111,Proleb
,,13617,Promberg,"5524, 5523",50203,Annaberg-Lungötz
